,dataset_name,model_name,test_acc,confusion_matrix
10,egg_five_days,All-average,1.0,"[[14, 0], [0, 9]]"
11,egg_five_days,All-average_with_confidence,1.0,"[[14, 0], [0, 9]]"
12,egg_five_days,All-logistic_average,1.0,"[[14, 0], [0, 9]]"
13,egg_five_days,All-logistic_average_with_confidence,1.0,"[[14, 0], [0, 9]]"
14,egg_five_days,All-majority_vote,1.0,"[[14, 0], [0, 9]]"
15,electric_devices,All-average,0.45597198806899236,"[[0, 1, 0, 29, 553, 0, 84], [0, 1403, 0, 1, 398, 0, 154], [0, 0, 0, 6, 86, 0, 663], [0, 1, 0, 347, 768, 0, 49], [0, 128, 0, 19, 1611, 0, 111], [0, 0, 0, 32, 457, 0, 254], [0, 12, 0, 24, 365, 0, 155]]"
16,electric_devices,All-average_with_confidence,0.45752820645830633,"[[0, 1, 0, 39, 501, 0, 126], [0, 1384, 0, 1, 391, 0, 180], [0, 0, 0, 6, 118, 0, 631], [0, 6, 0, 394, 719, 0, 46], [0, 148, 0, 26, 1526, 0, 169], [0, 0, 0, 32, 378, 0, 333], [0, 12, 0, 27, 293, 0, 224]]"
17,electric_devices,All-logistic_average,0.45493450914278305,"[[0, 1, 0, 29, 553, 0, 84], [0, 1404, 0, 1, 398, 0, 153], [0, 0, 0, 6, 87, 0, 662], [0, 1, 0, 343, 772, 0, 49], [0, 127, 0, 19, 1613, 0, 110], [0, 0, 0, 34, 459, 0, 250], [0, 12, 0, 24, 372, 0, 148]]"
18,electric_devices,All-logistic_average_with_confidence,0.4589547399818441,"[[0, 1, 0, 31, 549, 0, 86], [0, 1406, 0, 1, 389, 0, 160], [0, 0, 0, 6, 83, 0, 666], [0, 1, 0, 354, 761, 0, 49], [0, 129, 0, 19, 1607, 0, 114], [0, 0, 0, 31, 458, 0, 254], [0, 12, 0, 23, 349, 0, 172]]"
19,electric_devices,All-majority_vote,0.47062637790169887,"[[3, 21, 0, 62, 576, 0, 5], [0, 1605, 0, 17, 317, 0, 17], [0, 97, 10, 355, 93, 0, 200], [11, 21, 4, 462, 648, 0, 19], [0, 278, 1, 42, 1541, 0, 7], [4, 26, 7, 165, 513, 0, 28], [1, 47, 0, 166, 334, 0, 8]]"
20,face_ucr,All-average,0.7921951219512195,"[[90, 0, 0, 1, 0, 1, 0, 0, 3, 0, 3, 0, 1, 0], [5, 73, 0, 58, 2, 0, 3, 0, 2, 0, 13, 0, 10, 0], [3, 0, 126, 0, 0, 1, 0, 8, 0, 1, 0, 23, 4, 0], [0, 0, 0, 134, 0, 2, 6, 0, 0, 0, 1, 3, 3, 0], [11, 0, 2, 18, 113, 1, 4, 0, 2, 0, 7, 1, 1, 1], [2, 3, 3, 6, 3, 137, 8, 1, 0, 0, 5, 3, 3, 0], [0, 0, 0, 1, 0, 4, 126, 0, 0, 1, 0, 2, 1, 0], [15, 1, 3, 0, 1, 0, 0, 222, 0, 0, 0, 0, 4, 0], [13, 0, 1, 0, 0, 0, 0, 14, 97, 0, 0, 2, 1, 0], [0, 0, 6, 0, 0, 11, 0, 1, 0, 95, 0, 14, 0, 0], [0, 0, 0, 5, 0, 1, 4, 0, 5, 0, 24, 4, 1, 0], [0, 0, 1, 6, 0, 7, 0, 0, 0, 7, 1, 70, 3, 0], [0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 2, 0, 282, 0], [13, 0, 0, 8, 4, 0, 0, 0, 2, 1, 2, 1, 0, 35]]"
21,face_ucr,All-average_with_confidence,0.791219512195122,"[[90, 0, 0, 1, 0, 1, 0, 0, 3, 0, 3, 0, 1, 0], [5, 74, 0, 57, 1, 0, 3, 0, 2, 0, 14, 0, 10, 0], [3, 0, 127, 0, 0, 1, 0, 7, 0, 2, 0, 23, 3, 0], [0, 0, 1, 132, 0, 3, 6, 0, 0, 0, 1, 3, 3, 0], [11, 0, 2, 18, 112, 2, 4, 0, 2, 0, 8, 1, 0, 1], [2, 3, 3, 5, 3, 138, 8, 1, 0, 0, 6, 3, 2, 0], [0, 0, 0, 1, 0, 4, 126, 0, 0, 1, 0, 2, 1, 0], [17, 1, 4, 0, 1, 0, 0, 219, 0, 0, 1, 0, 3, 0], [13, 0, 1, 0, 0, 0, 0, 12, 100, 0, 0, 2, 0, 0], [0, 0, 6, 0, 0, 11, 0, 1, 0, 95, 0, 14, 0, 0], [0, 0, 0, 4, 0, 2, 4, 0, 5, 0, 24, 4, 1, 0], [1, 0, 2, 6, 0, 7, 0, 0, 0, 7, 1, 69, 2, 0], [0, 0, 0, 1, 0, 0, 0, 10, 0, 0, 2, 0, 281, 0], [13, 0, 0, 8, 4, 0, 0, 0, 2, 1, 2, 1, 0, 35]]"
22,face_ucr,All-logistic_average,0.7921951219512195,"[[90, 0, 0, 1, 0, 1, 0, 0, 3, 0, 3, 0, 1, 0], [5, 73, 0, 58, 2, 0, 3, 0, 2, 0, 13, 0, 10, 0], [3, 0, 126, 0, 0, 1, 0, 8, 0, 1, 0, 23, 4, 0], [0, 0, 0, 134, 0, 2, 6, 0, 0, 0, 1, 3, 3, 0], [11, 0, 2, 18, 113, 1, 4, 0, 2, 0, 7, 1, 1, 1], [2, 3, 3, 6, 3, 137, 8, 1, 0, 0, 5, 3, 3, 0], [0, 0, 0, 1, 0, 4, 126, 0, 0, 1, 0, 2, 1, 0], [15, 1, 3, 0, 1, 0, 0, 222, 0, 0, 0, 0, 4, 0], [13, 0, 1, 0, 0, 0, 0, 14, 97, 0, 0, 2, 1, 0], [0, 0, 6, 0, 0, 11, 0, 1, 0, 95, 0, 14, 0, 0], [0, 0, 0, 5, 0, 1, 4, 0, 5, 0, 24, 4, 1, 0], [0, 0, 1, 6, 0, 7, 0, 0, 0, 7, 1, 70, 3, 0], [0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 2, 0, 282, 0], [13, 0, 0, 8, 4, 0, 0, 0, 2, 1, 2, 1, 0, 35]]"
23,face_ucr,All-logistic_average_with_confidence,0.7926829268292683,"[[90, 0, 0, 1, 0, 1, 0, 0, 3, 0, 3, 0, 1, 0], [5, 73, 0, 58, 2, 0, 3, 0, 2, 0, 13, 0, 10, 0], [3, 0, 126, 0, 0, 1, 0, 8, 0, 1, 0, 23, 4, 0], [0, 0, 0, 134, 0, 2, 6, 0, 0, 0, 1, 3, 3, 0], [11, 0, 2, 18, 113, 1, 4, 0, 2, 0, 7, 1, 1, 1], [2, 3, 3, 6, 3, 137, 8, 1, 0, 0, 5, 3, 3, 0], [0, 0, 0, 1, 0, 4, 126, 0, 0, 1, 0, 2, 1, 0], [15, 1, 3, 0, 1, 0, 0, 222, 0, 0, 0, 0, 4, 0], [13, 0, 1, 0, 0, 0, 0, 13, 98, 0, 0, 2, 1, 0], [0, 0, 6, 0, 0, 11, 0, 1, 0, 95, 0, 14, 0, 0], [0, 0, 0, 4, 0, 2, 4, 0, 5, 0, 24, 4, 1, 0], [1, 0, 1, 6, 0, 7, 0, 0, 0, 7, 1, 70, 2, 0], [0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 2, 0, 282, 0], [13, 0, 0, 8, 4, 0, 0, 0, 2, 1, 2, 1, 0, 35]]"
24,face_ucr,All-majority_vote,0.48097560975609754,"[[76, 0, 0, 1, 0, 0, 0, 19, 0, 0, 0, 0, 3, 0], [11, 66, 0, 67, 0, 0, 1, 5, 0, 0, 0, 0, 16, 0], [4, 0, 74, 5, 0, 0, 0, 62, 0, 0, 0, 0, 21, 0], [0, 7, 1, 133, 0, 0, 1, 5, 0, 0, 0, 0, 2, 0], [39, 0, 1, 29, 51, 0, 2, 26, 0, 0, 0, 0, 13, 0], [31, 1, 0, 87, 0, 11, 0, 33, 0, 0, 0, 0, 11, 0], [8, 0, 0, 36, 1, 2, 46, 30, 0, 0, 0, 0, 12, 0], [6, 1, 3, 4, 0, 0, 0, 229, 0, 0, 0, 0, 3, 0], [10, 0, 1, 4, 0, 0, 0, 99, 12, 0, 0, 0, 2, 0], [5, 0, 3, 10, 1, 4, 0, 96, 0, 0, 0, 0, 8, 0], [3, 0, 0, 8, 0, 2, 0, 28, 0, 0, 0, 0, 3, 0], [11, 0, 2, 32, 0, 1, 0, 23, 0, 0, 0, 0, 26, 0], [0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 288, 0], [8, 0, 0, 16, 1, 0, 0, 40, 0, 0, 0, 0, 1, 0]]"
